date,n_gear,site,lon,lat,family,genus,species,cpue
2014-05-06,8,Les Embiez,5.7866,43.0731,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.125
2014-05-06,7,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.1429
2014-05-06,7,Leucate,3.0652,42.897,Sparidae,Pagellus,NA,0.2857
2014-05-06,3,Villefranche,7.3145,43.6896,Ammodytidae,Gymnammodytes,NA,0.3333
2014-05-06,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,16
2014-05-06,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,6.6667
2014-05-06,3,Villefranche,7.3145,43.6896,Sparidae,Spondyliosoma,Spondyliosoma cantharus,1
2014-05-07,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,4.5556
2014-05-07,8,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.125
2014-05-07,8,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.875
2014-05-07,8,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.625
2014-05-07,8,Les Embiez,5.7866,43.0731,Sparidae,Sarpa,Sarpa salpa,0.25
2014-05-07,9,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.1111
2014-05-07,9,Leucate,3.0652,42.897,Congridae,Conger,Conger conger,0.1111
2014-05-07,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2014-05-07,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,13
2014-05-07,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,2
2014-05-07,3,Villefranche,7.3145,43.6896,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.3333
2014-05-08,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,0.1111
2014-05-09,7,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,1.5714
2014-05-09,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,1
2014-05-09,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,7.6667
2014-05-10,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2014-05-10,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,8.2222
2014-05-13,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2014-05-13,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,1.3333
2014-05-13,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus sargus,0.6667
2014-05-13,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,1
2014-05-13,3,Villefranche,7.3145,43.6896,Sparidae,Spondyliosoma,Spondyliosoma cantharus,1.3333
2014-05-13,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.3333
2014-05-14,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,1
2014-05-15,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,0.3333
2014-05-15,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.6667
2014-05-15,3,Villefranche,7.3145,43.6896,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.6667
2014-05-16,3,Villefranche,7.3145,43.6896,Ammodytidae,Gymnammodytes,NA,0.3333
2014-05-16,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.6667
2014-05-20,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,2
2014-05-20,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,2.3333
2014-05-21,3,Villefranche,7.3145,43.6896,Bothidae,Arnoglossus,NA,0.3333
2014-05-21,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,1.6667
2014-05-21,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,3
2014-05-21,3,Villefranche,7.3145,43.6896,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.3333
2014-05-22,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,1
2014-05-22,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,2.3333
2014-05-23,2,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.5
2014-05-23,2,Les Embiez,5.7866,43.0731,Gobiidae,NA,NA,0.5
2014-05-23,2,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,3
2014-05-23,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,0.6667
2014-05-23,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,2.6667
2014-05-25,8,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.125
2014-05-25,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,1.375
2014-05-26,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,1.5556
2014-05-26,8,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.875
2014-05-26,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,1.6667
2014-05-26,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,11
2014-05-26,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,48.3333
2014-05-26,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,3
2014-05-27,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,Parablennius gattorugine,0.3333
2014-05-27,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.6667
2014-05-27,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,12.3333
2014-05-27,3,Villefranche,7.3145,43.6896,Sparidae,Dentex,Dentex dentex,0.3333
2014-05-27,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,28.3333
2014-05-27,3,Villefranche,7.3145,43.6896,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.3333
2014-05-27,3,Villefranche,7.3145,43.6896,Triglidae,Chelidonichthys,Chelidonichthys lucerna,0.3333
2014-05-28,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus erythrinus,0.1111
2014-05-28,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,2.6667
2014-05-28,8,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.25
2014-05-28,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,0.375
2014-05-28,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.3333
2014-05-28,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.2222
2014-05-28,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,2.6667
2014-05-28,3,Villefranche,7.3145,43.6896,Sparidae,Pagrus,Pagrus pagrus,0.3333
2014-05-28,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,15
2014-05-29,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2014-05-29,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,3
2014-05-30,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,0.6667
2014-05-30,8,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.125
2014-05-30,8,Les Embiez,5.7866,43.0731,Sparidae,Pagellus,Pagellus acarne,0.125
2014-05-30,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,0.375
2014-05-30,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,1.3333
2014-05-30,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,0.3333
2014-05-30,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,9
2014-05-31,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,2.4444
2014-05-31,6,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.3333
2014-05-31,6,Les Embiez,5.7866,43.0731,Blenniidae,NA,NA,0.5
2014-05-31,6,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,21.8333
2014-06-01,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2014-06-01,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,1.2222
2014-06-01,8,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,0.25
2014-06-01,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,3.375
2014-06-02,9,Bastia,9.5832,42.771,Atherinidae,Atherina,Atherina hepsetus,0.1111
2014-06-02,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,0.8889
2014-06-03,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus erythrinus,0.1111
2014-06-03,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,5.7778
2014-06-03,3,Villefranche,7.3145,43.6896,Atherinidae,Atherina,Atherina boyeri,0.3333
2014-06-03,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2014-06-03,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,0.6667
2014-06-03,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,6.6667
2014-06-05,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.2222
2014-06-05,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,5.2222
2014-06-05,3,Villefranche,7.3145,43.6896,Atherinidae,Atherina,Atherina boyeri,0.3333
2014-06-05,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,1.6667
2014-06-05,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2014-06-05,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,2
2014-06-05,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,1.6667
2014-06-05,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,15
2014-06-05,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.3333
2014-06-06,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.3333
2014-06-06,9,Leucate,3.0652,42.897,Sparidae,Diplodus,Diplodus sargus,0.1111
2014-06-06,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,12.8889
2014-06-06,9,Leucate,3.0652,42.897,Sparidae,Pagrus,Pagrus pagrus,0.1111
2014-06-06,3,Villefranche,7.3145,43.6896,Atherinidae,Atherina,Atherina boyeri,0.3333
2014-06-06,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.6667
2014-06-06,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,2
2014-06-06,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,1.6667
2014-06-06,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,8.6667
2014-06-07,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.7778
2014-06-07,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.8889
2014-06-07,9,Leucate,3.0652,42.897,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.1111
2014-06-08,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.5556
2014-06-08,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2014-06-08,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,1.5556
2014-06-08,9,Leucate,3.0652,42.897,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.3333
2014-06-09,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.8889
2014-06-09,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,5.1111
2014-06-09,9,Leucate,3.0652,42.897,Sparidae,Pagrus,Pagrus pagrus,0.2222
2014-06-09,9,Leucate,3.0652,42.897,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.2222
2014-06-10,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.1111
2014-06-10,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,6.5556
2014-06-10,9,Leucate,3.0652,42.897,Sparidae,Pagrus,Pagrus pagrus,0.2222
2014-06-10,9,Leucate,3.0652,42.897,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.5556
2014-06-10,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2014-06-10,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,2.6667
2014-06-10,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,2
2014-06-11,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,1
2014-06-11,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,4.6667
2014-06-11,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.6667
2014-06-11,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.6667
2014-06-12,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.1111
2014-06-12,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.8889
2014-06-12,9,Leucate,3.0652,42.897,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.4444
2014-06-12,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2014-06-12,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,2
2014-06-12,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.3333
2014-06-13,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,2.3333
2014-06-17,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,1
2014-06-17,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,1
2014-06-18,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,Parablennius pilicornis,1
2014-06-18,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,1
2014-06-18,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,9.6667
2014-06-18,3,Villefranche,7.3145,43.6896,Sparidae,Oblada,Oblada melanura,2.6667
2014-06-18,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,1.3333
2014-06-19,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2014-06-19,9,Leucate,3.0652,42.897,Mullidae,Mullus,Mullus surmuletus,0.2222
2014-06-19,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.2222
2014-06-19,10,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius pilicornis,0.3
2014-06-19,10,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius rouxi,0.1
2014-06-19,10,Marseille,5.2911,43.276,Mullidae,Mullus,Mullus surmuletus,0.1
2014-06-19,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,0.4
2014-06-19,10,Marseille,5.2911,43.276,Sparidae,Oblada,Oblada melanura,0.1
2014-06-19,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2014-06-19,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,7
2014-06-19,3,Villefranche,7.3145,43.6896,Sparidae,Oblada,Oblada melanura,5.3333
2014-06-19,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus erythrinus,0.3333
2014-06-19,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,1.3333
2014-06-20,3,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,4
2014-06-20,3,Carry,5.1739,43.3228,Mullidae,Mullus,Mullus surmuletus,0.6667
2014-06-20,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2014-06-20,9,Leucate,3.0652,42.897,Mullidae,Mullus,Mullus surmuletus,0.2222
2014-06-20,3,Villefranche,7.3145,43.6896,Mullidae,Mullus,Mullus barbatus,0.3333
2014-06-20,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,0.3333
2014-06-20,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,3.3333
2014-06-20,3,Villefranche,7.3145,43.6896,Sparidae,Oblada,Oblada melanura,0.3333
2014-06-20,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.3333
2014-06-21,7,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,0.1429
2014-06-21,7,Carry,5.1739,43.3228,Mullidae,Mullus,Mullus surmuletus,0.1429
2014-06-22,10,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius pilicornis,0.1
2014-06-22,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,4.2
2014-06-22,10,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus acarne,0.1
2014-06-23,7,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,0.4286
2014-06-23,7,Carry,5.1739,43.3228,Mullidae,Mullus,Mullus surmuletus,0.2857
2014-06-23,7,Carry,5.1739,43.3228,Sparidae,Diplodus,Diplodus annularis,0.4286
2014-06-23,8,Les Embiez,5.7866,43.0731,Blenniidae,NA,NA,8.25
2014-06-23,8,Les Embiez,5.7866,43.0731,Gobiidae,NA,NA,1
2014-06-23,8,Les Embiez,5.7866,43.0731,Mullidae,Mullus,Mullus surmuletus,0.625
2014-06-23,8,Les Embiez,5.7866,43.0731,Pomacentridae,Chromis,Chromis chromis,0.5
2014-06-23,8,Les Embiez,5.7866,43.0731,Sparidae,Diplodus,Diplodus annularis,0.375
2014-06-23,8,Les Embiez,5.7866,43.0731,Sparidae,Lithognathus,Lithognathus mormyrus,0.125
2014-06-23,8,Les Embiez,5.7866,43.0731,Sparidae,Oblada,Oblada melanura,1.125
2014-06-23,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,10.5
2014-06-23,10,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius pilicornis,0.4
2014-06-23,10,Marseille,5.2911,43.276,Mullidae,Mullus,Mullus surmuletus,0.5
2014-06-23,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,7
2014-06-23,10,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus acarne,0.3
2014-06-23,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2014-06-23,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,4.6667
2014-06-23,3,Villefranche,7.3145,43.6896,Sparidae,Oblada,Oblada melanura,1
2014-06-23,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.3333
2014-06-24,7,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,0.1429
2014-06-24,7,Carry,5.1739,43.3228,Sparidae,Diplodus,Diplodus annularis,0.8571
2014-06-24,8,Les Embiez,5.7866,43.0731,Blenniidae,NA,NA,2
2014-06-24,8,Les Embiez,5.7866,43.0731,Mullidae,Mullus,Mullus surmuletus,0.125
2014-06-24,8,Les Embiez,5.7866,43.0731,Pomacentridae,Chromis,Chromis chromis,0.125
2014-06-24,8,Les Embiez,5.7866,43.0731,Sparidae,Oblada,Oblada melanura,0.25
2014-06-24,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,1.5
2014-06-24,10,Marseille,5.2911,43.276,Blenniidae,NA,NA,0.1
2014-06-24,10,Marseille,5.2911,43.276,Mullidae,Mullus,Mullus surmuletus,0.1
2014-06-24,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,18.2
2014-06-24,10,Marseille,5.2911,43.276,Sparidae,Pagrus,Pagrus pagrus,0.1
2014-06-24,10,Marseille,5.2911,43.276,Sparidae,Spicara,Spicara smaris,2.3
2014-06-24,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,7.3333
2014-06-24,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,45.6667
2014-06-24,3,Villefranche,7.3145,43.6896,Sparidae,Oblada,Oblada melanura,13.3333
2014-06-24,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus erythrinus,0.3333
2014-06-24,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.6667
2014-06-24,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.3333
2014-06-25,8,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,1.25
2014-06-25,8,Carry,5.1739,43.3228,Blenniidae,NA,NA,0.375
2014-06-25,8,Carry,5.1739,43.3228,Mullidae,Mullus,Mullus surmuletus,0.125
2014-06-25,8,Carry,5.1739,43.3228,Sparidae,Diplodus,Diplodus annularis,2
2014-06-25,8,Les Embiez,5.7866,43.0731,Blenniidae,NA,NA,7.5
2014-06-25,8,Les Embiez,5.7866,43.0731,Gobiidae,NA,NA,0.125
2014-06-25,8,Les Embiez,5.7866,43.0731,Mullidae,Mullus,Mullus surmuletus,0.375
2014-06-25,8,Les Embiez,5.7866,43.0731,Pomacentridae,Chromis,Chromis chromis,0.125
2014-06-25,8,Les Embiez,5.7866,43.0731,Sparidae,Oblada,Oblada melanura,0.125
2014-06-25,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,4.375
2014-06-25,8,Les Embiez,5.7866,43.0731,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.125
2014-06-25,10,Marseille,5.2911,43.276,Blenniidae,NA,NA,0.1
2014-06-25,10,Marseille,5.2911,43.276,Mullidae,Mullus,Mullus surmuletus,0.2
2014-06-25,10,Marseille,5.2911,43.276,Sparidae,Diplodus,Diplodus annularis,14.4
2014-06-25,10,Marseille,5.2911,43.276,Sparidae,Pagrus,Pagrus pagrus,0.1
2014-06-25,10,Marseille,5.2911,43.276,Sparidae,Spicara,Spicara smaris,5
2014-06-25,5,Port-Cros,6.4199,43.0062,Blenniidae,Parablennius,Parablennius pilicornis,1.6
2014-06-25,5,Port-Cros,6.4199,43.0062,Blenniidae,Parablennius,Parablennius sanguinolentus,0.2
2014-06-25,5,Port-Cros,6.4199,43.0062,Mullidae,Mullus,Mullus surmuletus,0.2
2014-06-25,5,Port-Cros,6.4199,43.0062,Sparidae,Spicara,NA,2.4
2014-06-25,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,2.3333
2014-06-25,3,Villefranche,7.3145,43.6896,Pomacentridae,Chromis,Chromis chromis,0.3333
2014-06-25,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,3.6667
2014-06-25,3,Villefranche,7.3145,43.6896,Sparidae,Oblada,Oblada melanura,6.3333
2014-06-25,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.3333
2014-06-25,3,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.6667
2014-06-26,5,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius gattorugine,0.4
2014-06-26,5,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,0.4
2014-06-26,5,Agde,3.4696,43.2474,Mullidae,Mullus,Mullus surmuletus,1.2
2014-06-26,5,Agde,3.4696,43.2474,Sparidae,Pagellus,Pagellus erythrinus,0.2
2014-06-26,8,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,0.5
2014-06-26,8,Carry,5.1739,43.3228,Blenniidae,NA,NA,0.25
2014-06-26,8,Carry,5.1739,43.3228,Sparidae,Diplodus,Diplodus annularis,1.125
2014-06-26,2,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius pilicornis,0.5
2014-06-26,2,Port Vendres,3.1205,42.5228,Sparidae,Pagellus,Pagellus acarne,0.5
2014-06-26,5,Port-Cros,6.4199,43.0062,Atherinidae,Atherina,Atherina boyeri,0.2
2014-06-26,5,Port-Cros,6.4199,43.0062,Atherinidae,Atherina,NA,0.2
2014-06-26,5,Port-Cros,6.4199,43.0062,Blenniidae,Lipophrys,Lipophrys pholis,0.2
2014-06-26,5,Port-Cros,6.4199,43.0062,Blenniidae,Parablennius,Parablennius gattorugine,0.2
2014-06-26,5,Port-Cros,6.4199,43.0062,Blenniidae,Parablennius,Parablennius pilicornis,0.8
2014-06-26,5,Port-Cros,6.4199,43.0062,Mullidae,Mullus,Mullus surmuletus,2.8
2014-06-26,5,Port-Cros,6.4199,43.0062,Pomacentridae,Chromis,Chromis chromis,0.8
2014-06-26,5,Port-Cros,6.4199,43.0062,Serranidae,Serranus,Serranus cabrilla,0.2
2014-06-26,5,Port-Cros,6.4199,43.0062,Sparidae,Pagrus,Pagrus pagrus,0.2
2014-06-26,5,Port-Cros,6.4199,43.0062,Sparidae,Spicara,NA,1.8
2014-06-26,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,2
2014-06-26,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus annularis,13.3333
2014-06-26,3,Villefranche,7.3145,43.6896,Sparidae,Oblada,Oblada melanura,3
2014-06-26,3,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,0.6667
2014-06-27,5,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,1.8
2014-06-27,5,Agde,3.4696,43.2474,Mullidae,Mullus,Mullus surmuletus,5.8
2014-06-27,8,Carry,5.1739,43.3228,Blenniidae,Parablennius,Parablennius pilicornis,0.125
2014-06-27,8,Carry,5.1739,43.3228,Blenniidae,NA,NA,0.125
2014-06-27,8,Les Embiez,5.7866,43.0731,Blenniidae,NA,NA,3
2014-06-27,8,Les Embiez,5.7866,43.0731,Labridae,NA,NA,0.375
2014-06-27,8,Les Embiez,5.7866,43.0731,Mullidae,Mullus,Mullus surmuletus,1.25
2014-06-27,8,Les Embiez,5.7866,43.0731,Pomacentridae,Chromis,Chromis chromis,0.125
2014-06-27,8,Les Embiez,5.7866,43.0731,Sparidae,Diplodus,Diplodus annularis,0.375
2014-06-27,8,Les Embiez,5.7866,43.0731,Sparidae,Spicara,NA,6
2014-06-27,3,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius pilicornis,1.6667
2014-06-27,4,Port-Cros,6.4199,43.0062,Blenniidae,Parablennius,Parablennius pilicornis,1.25
2014-06-27,4,Port-Cros,6.4199,43.0062,Mullidae,Mullus,Mullus surmuletus,11.25
2014-06-27,4,Port-Cros,6.4199,43.0062,Serranidae,Serranus,Serranus cabrilla,0.25
2014-06-27,4,Port-Cros,6.4199,43.0062,Sparidae,Spicara,NA,7.25
2014-06-27,5,Saint Florent,9.3122,42.7153,Blenniidae,Parablennius,Parablennius sanguinolentus,0.6
2014-06-27,5,Saint Florent,9.3122,42.7153,Blenniidae,Parablennius,Parablennius zvonimiri,1.6
2014-06-27,5,Saint Florent,9.3122,42.7153,Blenniidae,NA,NA,0.2
2014-06-27,5,Saint Florent,9.3122,42.7153,Mullidae,Mullus,Mullus surmuletus,0.4
2014-06-27,5,Saint Florent,9.3122,42.7153,Serranidae,Serranus,Serranus cabrilla,0.4
